repo,issue_number,text,label_human,alternative
moov-io/watchman,177,"[title] sdntype: special case 'entity' to return null sdn type records
[issue]
when providing the `&sdntype=entity` filter no results are returned. this is a bit confusing as ""not individuals"" are called entities from ofac, so we need to handle them the same.

from ofac:

> ""entity would be the category for company or organization. you can type in the name in the name search box to perform the search via the link to this search engine:   thank you.""",End-to-End,
moov-io/watchman,536,"[title] downloaded sanction list text/csv files are not deleted after they are not needed any more
[issue]
the downloader package here creates a new temporary directory (with random directory name) every time the sanction lists are refreshed. (standard every twelve hours)

the file content is parsed immediately after the download and then abandoned.

this fills up the `/tmp` folder over time. a docker container running 24/7 will waste a couple of gb of physical storage every week of running. it is not much but noticeable over time.

is there a reason why the temp files are not deleted immediately after they are not used any more. one could even use a suitable in memory buffer instead of a physical temporary file to avoid this in the first place!
[issue_comments] ""no real reason why it's not deleted yet. we can remove it after parsing.""",Manual,
moov-io/watchman,308,"[title] webui: country ""all"" is passed over to the search endpoint
[issue]
watchman version: `v0.15.1`

**what were you trying to do?**
in the webui when country is set to `all` that value is passed to `get /search?country=all` which doesn't work as expected. with other query params (e.g. sdntype) the ""all"" value isn't passed through to the endpoint.

**what did you expect to see?**
searching across all countries shouldn't apply a filter in the results.",service,
moov-io/watchman,176,"[title] search: ignore stop words in matching
[issue]
stop words are typically useless words in sentences and are also the most frequent. they're excluded because the verb, noun, adjectives, etc contain information which the speaker weights more heavily over these grammatical nuances.

there's a go library which looks to be setup for removing and ranking strings according to a language's common stop words. we'd need to add support for jaro winkler.

 / levenshteindistance
[issue_comments] ""if each list contains country/language information we should use that to guess the language, because otherwise we'll have to guess the language another way."", ""daniel brought up a point where the default stop words list should contain the most common words from several languages (think: of, the, and) with a config to override the default set.""",service,
moov-io/watchman,584,"[title] empty response with search
[issue]
watchman version: `v0.29.1`

**what were you trying to do?**

when calling the `search` endpoint, we are seeing an empty string response which is leading to errors when the  search api tries to map the response.

**what did you expect to see?**
i expect to see responses back from the search endpoint, or an empty search object

**what did you see?**

the screenshot below is of the generated open api spec code. the localvarresponse.body() is just an empty string.

when `this.membervarobjectmapper.readvalue((string)localvarresponse.body(), new typereference() {})` is evaluated we get the following error:
```
exception in thread ""main"" java.lang.runtimeexception: java.lang.runtimeexception: java.lang.runtimeexception: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

caused by: java.lang.runtimeexception: java.lang.runtimeexception: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 3 more
caused by: java.lang.runtimeexception: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 4 more
caused by: java.util.concurrent.executionexception: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 6 more
caused by: com.current.watchman.apiexception: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

at java.base/java.util.concurrent.forkjointask.doexec(forkjointask.java)

caused by: com.fasterxml.jackson.databind.exc.mismatchedinputexception: no content to map due to end-of-input
 at [source: redacted (`streamreadfeature.include_source_in_location` disabled); line: 1]

... 8 more

```
**how can we reproduce the problem?**
you can reproduce by starting the container
```
docker run -p 8084:8084 -p 9094:9094 moov/watchman:latest # or more specifically docker run -p 8084:8084 -p 9094:9094 moov/watchman:v0.30.0

and then do

watch -n1 'curl ""localhost:8084/search?q=waddani&limit=1""'
```

you’ll intermittently get empty responses

we use `v0.29.1` in our production environment, but we are able to reproduce using the latest version too. the last working version we have observed is `v0.26.1`
[issue_comments] ""@adamdecaf im not sure the fix worked

i pulled that and did the same thing

`docker run -p 8084:8084 -p 9094:9094 moov/watchman:v0.31.2`
and then did

`bash -c 'echo=false; watchman_searches=0; while true; do output=$(curl -s ""localhost:8084/search?q=waddani&limit=1""); if [[ $echo == ""true"" ]]; then echo $output; fi; ((watchman_searches++)); echo ""successfully searched via watchman [$watchman_searches] times""; if [[ -z $output ]]; then echo ""watchman search did not return results when it shouuld have""; break; fi; done'`

and it runs on average < 10 times."", ""@haleyhartin7, there's a chat about this in the moov slack.

also, thank you for identifying the last working version. you're a life-saver!! 🛟"", ""you're right - there was more needed to fix this. nan snuck out and was causing havoc during json marshal."", ""for curiosity, do we know if the nan was from an actual error in the list? or just an edge case that wasn't covered?"", ""it was an edge case in the similarity scoring, when an empty string was compared against.  could be from parsing the list incorrectly, but not due to list retrieval/parse error.""",service,
moov-io/watchman,109,"[title] ofac service can fail on start-up
[issue]
if the ofac service has a failure getting the sanctions list it will exit with a failure.  i'm not sure this is the most ideal behavior.

maybe it should keep trying?  maybe it can try from some back up locations?  not sure the best behavior but crashing does not seem ideal.

(note: we are not currently persisting the db.  so maybe this is a problem only on initial run when db is created?)
[issue_comments] ""yea. i've noticed it too, so let's retry the download. i've thought about an env variable to specify a directory for downloads (rather than a temporary directory) which could be persisted, but haven't written that code.""",service,
moov-io/wire,388,"[title] the tags are not in ascending order
[issue]
wire version: `0.15.3`

**what were you trying to do?**
generate a wire message and send to fed, got an error: tags must be in ascending order

**what wire specification are you referencing?**
faim 3.0.7

**what did you expect to see?**
the tags should be in ascending order

**what did you see?**

the tags were not in ascending order

**how can we reproduce the problem?**

please generate a wire message and ensure that sender reference is present, and you will see that the tags are not in ascending order",Manual,
moov-io/wire,220,"[title] amount field allows decimal places in wire file creation
[issue]
wire version: `release v0.9.0-rc1`

**what were you trying to do?**

send a wire

**what did you expect to see?**

no decimals in completed wire file

**what did you see?**

`{2000}000000012.05`

**how can we reproduce the problem?**

```
""amount"": {
      ""amount"": ""12.05""
    }
```

i'd recommend adding something like this to make sure it strips out anything that is not a digit

`regexp.compile(""[\d]+"")`
[issue_comments] ""thanks for the report @zbruhnke. i just searched through the faim 3.0.7 spec and it looks like tag `{2000}` is the only place where an amount's value is expected to be strictly numeric. all other messages/fields seem to expect either a `,` or a `.`.

does that match your understanding?"", ""@atonks2 yep that seems right to me - this was specifically in regards to amounts""",service,
moov-io/wire,104,"[title] bug: when executing filefromjson, the resulting wire file format does not have tags populated and passes validation
[issue]
wire version: `v0.6.2-dev`

**what were you trying to do?**
so i am round trip testing a example wire file that i got out of the examples directory and when i receive them in the wire format i convert to json and store these in our database (not the wire server db). i them grab the json representation of the wire and sent back through our wire processor and convert to fedwire format and all the tags are missing when using the filefromjson method

**what did you expect to see?**

`{1500}30user reqt
...`

**what did you see?**

```
30user reqt
1600
20190410source08000001
000001234567
121042882wells fargo na
231380104citadel
cks
sender reference
previous message ident
d123456789                         fi name                            address one                        address two                        address three
d123456789                         fi name                            address one                        address two                        address three
31234                              name                               address one                        address two                        address three
reference
11234                              name                               address one                                                           address three
d123456789                         fi name                            address one                        address two                        address three
d123456789                         fi name                            address one                        address two                        address three
lineone                            linetwo                            linethree                          linefour
line six
line six
ltrline one                  line two                         line three                       line four                        line five                        line six
line one                      line two                         line three                       line four                        line five                        line six
tlxline one                  line two                         line three                       line four                        line five                        line six
line one                      line two                         line three                       line four                        line five                        line six
ltrline one                  line two                         line three                       line four                        line five                        line six
checkadditional information
line one                           line two                           line three                         line four                          line five                          line six
```

**how can we reproduce the problem?**

call the `/files/:fileid/contents` end point with a valid json representation of a wire and you should get back:

```
30user reqt
1000
20190410source08000001
000001234567
121042882wells fargo na
231380104citadel
btr
sender reference
previous message ident
d123456789                         fi name                            address one                        address two                        address three
d123456789                         fi name                            address one                        address two                        address three
31234                              name                               address one                        address two                        address three
reference
11234                              name                               address one                                                           address three
d123456789                         fi name                            address one                        address two                        address three
d123456789                         fi name                            address one                        address two                        address three
lineone                            linetwo                            linethree                          linefour
line six
line six
ltrline one                  line two                         line three                       line four                        line five                        line six
line one                      line two                         line three                       line four                        line five                        line six
tlxline one                  line two                         line three                       line four                        line five                        line six
line one                      line two                         line three                       line four                        line five                        line six
ltrline one                  line two                         line three                       line four                        line five                        line six
[issue_comments] ""this looks to be from our filefromjson not calling the newxxx constructors for each type.""",service,
moov-io/wire,358,"[title] api: fedwiremessage is an object, not an array
[issue]
### wire version

v0.15.0

### what were you trying to do?

i'm creating, parsing and validating wire files that contains multiple transactions.

### what did you expect to see?

a parsed json structure containing all my fed wire messages.

### what did you see?

a parsed json structure containing only the last fed wire message, others are lost.

the problem is, the api json is not a list:

```
{
  ""id"": ""3f2d23ee214"",
  ""fedwiremessage"": {
    ""id"": ""3f2d23ee214"",
...
```

so how could that hold multiple messages? fedwiremessage should be an array, not an object.

### how can we reproduce the problem?

1. call the create api with a wire file that contains multiple messages
2. check the response, only one message is returned obviously because it's not an array
[issue_comments] ""yea.. we'll need to make this change. i think a breaking change is appropriate since this is such a major bug."", ""thanks @dennyweinberg. i'll be addressing this one soon."", ""any news here?"", ""i've been asking around for sample files to see how bulk/batch files should be formatted, but haven't been able to find anything.

i'll get back to researching this next week."", ""any news here? :)""",service,
moov-io/wire,101,"[title] refactor unit tests
[issue]
most (all?) of the unit tests in wire put their assertions inside conditional blocks. these tests trigger errors by deliberately crafting invalid tags and/or messages, but they pass if no error is returned. for example:
```go
	if err := pn.validate(); err != nil {
		if !base.match(err, errvalidtagfortype) {
			t.errorf(""%t: %s"", err, err)
		}
	}
```

the tests should be refactored to fail if no error is returned. the test above should be
```go
	err := pn.validate()

	if err == nil {
		t.fatalf(""an error was expected - wanted %t, %s"", errvalidtagfortype, errvalidtagfortype)
	}
	if !base.match(err, errvalidtagfortype) {
		t.errorf(""%t: %s"", err, err)
	}
```

better yet, the tests could be improved by using the testify package to `assert` or `require` test results:
```go
	err := pn.validate()

	require.notnil(t, err)
	require.contains(t, err.error(), errvalidtagfortype.error())
```
[issue_comments] ""yes please. let's switch to testify.""",Manual,
moov-io/wire,149,"[title] api: empty response when file id not found for fedwiremessage endpoint
[issue]
wire version: `0.7.2`

**what were you trying to do?**
replace a file's existing message using `/fedwiremessage`, where the file id does not exist.

**what did you expect to see?**
a 404 error response.

**what did you see?**
empty reply from server.

**how can we reproduce the problem?**
`curl -x post -d ""@fedwiremessage-fedfundssold.json"" localhost:8088/files/invalid-id/fedwiremessage -i`",service,
